gene,control_mean,treatment_mean,log2FC,p_value,neg_log10_p,regulation
b3823,-0.4674884864999993,-0.16247103450000017,0.30501745199999913,0.00498323615004712,2.302488531606335,ns
b0572,-0.22984649650000039,0.14106757699999933,0.3709140734999997,0.005168073675976823,2.2866713036735553,ns
b2009,0.4154297130000004,1.0673765430000004,0.65194683,0.005170287570498067,2.286485300850503,ns
b1298,-0.2931403370000001,-1.5985991590000008,-1.3054588220000007,0.005476774697721071,2.261475124608751,down
b1668,-0.4659074805000007,0.05197457949999945,0.5178820600000001,0.0054845258382102205,2.2608609131667867,ns
b3311,0.08780252499999805,-0.177197695000002,-0.26500022,0.005596045424991108,2.2521187688508837,ns
b2997,0.14959733849999973,1.0845832994999998,0.934985961,0.005603154148773661,2.2515674294615935,ns
b4037,-0.6343366265000001,-2.1762428625000005,-1.5419062360000004,0.0056177527025307785,2.2504373826656168,down
b4299,0.25789808300000006,0.0072254674999997996,-0.25067261550000025,0.0057524869789964805,2.2401443557025833,ns
b1597,-1.3413654325000004,5.13700549,6.4783709225,0.005760896746416687,2.239509908641435,up
b0841,0.45256231600000024,0.8271954340000014,0.37463311800000115,0.005768180376362497,2.2389611672841094,ns
b0507,-0.2065869034999998,0.053817830000000046,0.2604047334999999,0.005785933019204984,2.2376265982646077,ns
b4152,0.606245954999999,1.5147150864999999,0.9084691315000009,0.005856020364531381,2.2323974216716205,ns
b1428,-0.2243878820000002,0.4436416845000002,0.6680295665000004,0.005927362932016723,2.227138480126165,ns
b0809,-0.7960839945000004,-1.2096384690000002,-0.4135544744999997,0.005959209775938906,2.2248113262836955,ns
b4742,-2.0079940470000013,-3.0315909700000017,-1.0235969230000004,0.005989456143541438,2.2226126107629507,down
b1927,0.0883738044999997,0.5008428745000004,0.4124690700000007,0.00601042967477521,2.2210944799583774,ns
b3506,0.6164146085000004,1.8769991910000012,1.2605845825000008,0.0060301392830191996,2.2196726564920106,up
b0926,-0.6760098844999991,-0.3229904359999995,0.3530194484999996,0.006032616836005475,2.219494258189819,ns
b2014,-0.026863554500000247,-0.8573792430000013,-0.8305156885000011,0.006050380795081999,2.218217291132897,ns
b4129,-0.17695347700000005,0.05493888950000066,0.23189236650000072,0.006290994046571492,2.2012807258056744,ns
b0129,-0.24458147950000003,-0.0138923915000002,0.23068908799999982,0.006295374516914723,2.2009784282580664,ns
b1224,0.4189741014999999,2.8604677905,2.441493689,0.006326732249803071,2.198820544692674,up
b3570,0.14676257450000024,-0.24818747749999925,-0.3949500519999995,0.006519675260997029,2.185774035536383,ns
b3073,-0.548871812499999,0.1528649155000012,0.7017367280000002,0.006525437490566746,2.1853903662318697,ns
b2252,0.46245765849999976,2.375381594,1.9129239355,0.006585253791909839,2.181427482919046,up
b0178,-0.6983517975000018,-0.40625982400000105,0.2920919735000007,0.0066260913337283294,2.178742582118283,ns
b2082,-0.0230852570000004,3.655515296499999,3.6786005534999995,0.006639160569382479,2.1778868277300196,up
b0755,0.1608129549999999,0.44733807999999975,0.2865251249999998,0.0067768466183401165,2.1689723437184423,ns
b1127,0.06056254300000005,0.7195701970000004,0.6590076540000003,0.006804538897034766,2.167201299007048,ns
b2749,0.7349520194999997,1.4955181664999997,0.760566147,0.006841758693080761,2.1648322473259856,ns
b3887,0.6450910854999998,0.9720581495,0.3269670640000002,0.006971351762804154,2.1566830029340576,ns
b0881,0.206279882,0.46481618650000023,0.2585363045000002,0.0069782301571798926,2.156254710676845,ns
b2303,-0.18578590350000018,-0.3365708180000002,-0.15078491450000003,0.007033061318947008,2.152855596099429,ns
b3239,0.6316829774999997,1.3232916220000002,0.6916086445000005,0.007044849455854707,2.1521282830642274,ns
b0215,-0.23297570650000085,-0.1436281964999999,0.08934751000000096,0.007328597376291152,2.1349791372314697,ns
b2528,-0.9815494575,-1.3695586035000007,-0.3880091460000007,0.007346936843280238,2.1338936934798074,ns
b1696,0.3808333435000004,0.630932718,0.2500993744999995,0.007354220940940734,2.1334633268753667,ns
b1619,0.6291064705,1.395281905,0.7661754345,0.007449078306595938,2.1278974602882967,ns
b0304,0.4742245174999997,1.2899675215,0.8157430040000002,0.00747381527421629,2.126457640548458,ns
b0174,0.5703572655000002,0.45666971750000007,-0.11368754800000014,0.007600390831331528,2.1191640746236247,ns
b1587,0.49496577250000007,0.9010118880000002,0.40604611550000014,0.007686941701648204,2.1142464126406972,ns
b1129,-0.3471742135000002,-0.11882471000000011,0.2283495035000001,0.007736787030855492,2.111439357723925,ns
b2285,0.257959196999999,0.5588496550000004,0.3008904580000014,0.00775911286843096,2.1101879305935434,ns
b4589,-0.7908471139999995,1.293227227,2.0840743409999996,0.007763649978532722,2.1099340528584363,up
b0608,-0.2879126535,0.30580972599999967,0.5937223794999997,0.007869907128635074,2.104030392642117,ns
b3959,1.3283680415,0.7283606130000004,-0.6000074284999997,0.00790825855269831,2.101919140297343,ns
b2245,-0.07690689799999975,0.27116525150000004,0.34807214949999976,0.007923838416357448,2.1010643892162553,ns
b3544,0.06115059299999975,0.48635995249999997,0.4252093595000002,0.007933430130861785,2.100538998708192,ns
b2996,0.7125663095000003,1.4925626035,0.7799962939999996,0.007997704734260562,2.0970346335418815,ns
b3515,0.3847949394999999,1.6700691865000001,1.2852742470000003,0.008009859733857233,2.096375089077457,up
b0711,0.3688455394999979,0.7667003244999995,0.3978547850000016,0.008028705796395091,2.095354456064194,ns
b2587,-0.3309161050000009,0.11269380500000009,0.443609910000001,0.008029866976597636,2.0952916492179727,ns
b3510,0.852891135000001,2.6276548900000005,1.7747637549999995,0.008079448169744471,2.092618300737676,up
b3688,-0.1740424849999997,0.4486025719999991,0.6226450569999988,0.008086898509933483,2.092218007223554,ns
b1784,0.15218112099999948,0.9457703069999996,0.7935891860000002,0.008217629805776805,2.0852534270714256,ns
b0903,-0.0908762699999998,0.5622787350000005,0.6531550050000002,0.008338341502860292,2.078920321998087,ns
b2155,0.072269402499999,-1.4008620330000006,-1.4731314354999996,0.00840683838818418,2.0753673013153753,down
b1195,-0.2455528370000004,0.8070840499999994,1.0526368869999998,0.008436069282771715,2.0738598621945368,up
b0486,0.8324961340000003,1.7648863035000002,0.9323901694999999,0.008456016000246992,2.072834203939466,ns
b2347,-0.02791248349999975,0.6197466065000006,0.6476590900000003,0.008530514852632507,2.069024756533576,ns
b1064,0.2731881204999986,0.7492855639999982,0.47609744349999966,0.00862069116386431,2.0644579132218035,ns
b1528,0.7642164939999998,1.303775194,0.5395587000000002,0.008808409950792894,2.0551024811362035,ns
b2372,0.5975213085,6.1324410905,5.534919782,0.008844303757125482,2.053336350017112,up
b1757,-0.2822246669999995,0.4458712895000003,0.7280959564999998,0.00904689832105442,2.043500290732616,ns
b0273,-0.19770145499999975,-0.8974806875000008,-0.699779232500001,0.009049152970917077,2.0433920702171853,ns
b3508,-0.0059574650000003004,1.8583695265,1.8643269915000003,0.009053530176028172,2.0431820465375434,up
b1297,-1.2033051365000014,-2.3120198315000007,-1.1087146949999993,0.009102561333147885,2.0408363861036647,down
b1378,-0.4099566524999996,-0.0940752699999998,0.31588138249999975,0.009113626541416541,2.0403087719270507,ns
b2012,-0.12770623300000006,0.7510015540000001,0.8787077870000002,0.009145801895143557,2.0387782099942373,ns
b2368,0.7534961819999999,4.5925386555,3.8390424735,0.009178731886397585,2.037217315833873,up
b1078,-0.43306513549999986,-1.0311835115,-0.5981183760000002,0.00922029880191207,2.0352550045516984,ns
b3965,0.15036886649999995,-0.07927536050000045,-0.2296442270000004,0.009387875197398723,2.027432692554627,ns
b0916,-0.05061059749999995,0.13429321699999996,0.18490381449999993,0.009401344874768191,2.0268100155585382,ns
b3824,-0.5630786730000006,-0.009771537500000699,0.5533071354999999,0.009457667143939044,2.024215974745874,ns
b0840,-0.8664071824999997,-0.7810433599999995,0.08536382250000019,0.009653438371327157,2.0153179716586838,ns
b3957,-0.13726304650000015,-0.6915020865000003,-0.5542390400000001,0.009656050387613808,2.015200476650813,ns
b0932,1.2001283085,1.4707555170000002,0.2706272085000001,0.009722981715989848,2.0122005309355884,ns
b2601,-0.555631527000001,-0.32359721450000123,0.23203431249999973,0.009817548471447824,2.007996945842586,ns
b4069,-0.4798516639999999,-1.131413115,-0.6515614510000001,0.009833196250189325,2.007305293134854,ns
b3869,-0.13256362149999829,-0.5249645759999995,-0.3924009545000012,0.009852354215010729,2.0064599826572143,ns
b0836,0.4465219065000014,1.9881627295000008,1.5416408229999994,0.009875050436692439,2.005460677542386,up
b1262,0.20207908749999953,-0.15099895550000036,-0.3530780429999999,0.009960045692078598,2.0017386692297063,ns
b3098,-0.3314761175000003,-0.04145769700000105,0.2900184204999992,0.009979108623687487,2.0009082500055047,ns
b1723,-0.27317073099999906,0.09212264300000056,0.3652933739999996,0.01016457884276536,1.9929106111284727,ns
b4151,-0.013017441999999352,0.8951092185,0.9081266604999993,0.010351131073968171,1.9850121920095636,ns
b2215,0.14659455499999913,1.5166454399999996,1.3700508850000004,0.010388316491791253,1.9834548275694297,up
b4581,-0.3285074425000003,0.10766514149999959,0.4361725839999999,0.010404472550383135,1.9827799312394032,ns
b1896,-0.18693936399999916,0.49509025400000084,0.6820296180000001,0.010418250093157954,1.9822052214114043,ns
b2426,0.6296894239999995,0.3211467765,-0.3085426474999995,0.01053026537915996,1.9775606837762896,ns
b1325,-0.0464321594999992,0.4131467685000003,0.4595789279999995,0.010594758569599218,1.9749089354218494,ns
b3541,0.20095704399999986,0.738716964,0.5377599200000001,0.010613288205294247,1.974150042284058,ns
b4484,0.15404608100000017,-1.2798205550000001,-1.4338666360000003,0.010617366764986542,1.9739831801695595,down
b2374,0.5162630500000001,6.601008199500001,6.084745149500001,0.010688763344815399,1.9710725383450354,up
b0121,0.16277509199999945,-0.14695018500000057,-0.309725277,0.010962270676592655,1.9600994786824224,ns
b3491,0.32501897149999953,1.9469517950000002,1.6219328235000006,0.011022879517615632,1.957704939490181,up
b0312,0.1485050790000004,0.09462402649999994,-0.053881052500000456,0.011049228827444312,1.9566680321755097,ns
b1449,0.39766652250000023,0.9917426530000006,0.5940761305000004,0.011083175528702291,1.955335788614528,ns
b3771,0.8354650495000007,1.2675523474999997,0.432087297999999,0.011105739427548751,1.954452520536178,ns
b2175,0.43706685450000027,0.20474620850000044,-0.23232064599999983,0.011108412848857642,1.954347987883893,ns
b0308,-0.10672793200000025,0.3533351579999997,0.46006308999999995,0.011130604356776385,1.9534812542019186,ns
b3749,0.19002680399999944,0.0948843090000002,-0.09514249499999924,0.01125010527288029,1.9488434136222104,ns
b1897,0.22389118400000013,0.7953410645000001,0.5714498804999999,0.011292821898372375,1.947197521161133,ns
b0658,0.0271181970000009,0.29690693000000135,0.26978873300000045,0.011302475812875018,1.9468264136762077,ns
b1204,0.5012489540000011,0.28855050850000064,-0.2126984455000005,0.011315912812272884,1.9463104073881334,ns
b2169,0.7725983909999998,0.2559288184999997,-0.5166695725000001,0.011370205526030236,1.9442316850031975,ns
b1189,0.021028890999998946,1.203499724499999,1.1824708335,0.011434165613851608,1.941795521701859,up
b0451,0.21242066799999954,-0.34572059700000013,-0.5581412649999997,0.011494922354893381,1.9394939579271282,ns
b0733,0.26439713949999977,0.7757971214999992,0.5113999819999995,0.011619900511962756,1.9347975903011576,ns
b1415,0.2980191864999986,-0.4943279695000009,-0.7923471559999995,0.01165498002753563,1.9334884663680718,ns
b2688,-0.33760551550000173,-0.2333864485000005,0.10421906700000122,0.011705819329779158,1.9315981831678035,ns
b1725,0.23473597399999901,0.772645826999999,0.5379098529999999,0.011749255026414778,1.929989669407065,ns
b0999,-0.5688921024999991,0.4094382380000008,0.9783303404999999,0.011752968058005044,1.9298524441634437,ns
b1037,0.08104779499999945,0.6982231329999986,0.6171753379999991,0.011753195655618054,1.9298440340809961,ns
b1467,0.7615481405000002,1.8034635749999999,1.0419154344999997,0.01183498396300222,1.9268323262253388,up
b3601,-0.6898584629999998,-0.3493483380000004,0.34051012499999933,0.01185046509339988,1.9262646046299616,ns
b1057,-0.7166030449999998,-1.1276009455,-0.4109979005000002,0.011864862143318016,1.925737303442773,ns
b4567,-0.9594627024999998,0.45394597650000024,1.413408679,0.012002523225040135,1.9207274449924552,up
b3408,0.513211580500001,1.5533516625000003,1.0401400819999993,0.012024042737415464,1.9199494887925121,up
b0792,-0.3740121964999996,-0.0653853709999996,0.30862682550000003,0.012034916061321635,1.9195569344069785,ns
b1829,-0.057551032000000946,-0.704750219500001,-0.6471991875,0.012073273182261524,1.9181749724641775,ns
b2592,0.7839056675,1.1217904265000005,0.3378847590000005,0.012116853717619247,1.9166101351584837,ns
b2253,-0.19539840399999958,1.506119977,1.7015183809999996,0.012128654219591833,1.9161873852364506,up
b3540,-0.33380496650000024,0.30216755599999967,0.6359725224999999,0.012204254259586737,1.913488752981022,ns
b4030,0.22460621149999932,1.0599146164999995,0.8353084050000001,0.012286773744385795,1.9105621389972218,ns
b3294,-0.1856275350000009,-0.5029598650000011,-0.3173323300000002,0.012419886273483238,1.9058823808925147,ns
b3346,-0.1554461540000007,0.24488995000000008,0.40033610400000075,0.012589688178050625,1.899985026383719,ns
b4493,-0.5929484299999999,-0.03968527500000005,0.5532631549999998,0.012606181892546009,1.899416430800827,ns
b1181,-0.0297269284999992,0.3394928949999998,0.369219823499999,0.012769166236292703,1.8938374591029647,ns
b2538,-0.16505204900000064,0.1726590739999993,0.33771112299999995,0.01278256069197165,1.8933821365536407,ns
b3942,0.014568101999999201,0.19554603200000015,0.18097793000000095,0.012799842203572881,1.8927953843005676,ns
b0944,-0.2796235904999999,0.19833514399999985,0.47795873449999976,0.012816945781633353,1.8922154528368325,ns
b1263,-0.3347611710000007,-0.811234087499999,-0.47647291649999834,0.012838396749956254,1.8914892072734697,ns
b2817,0.2079285684999998,0.41879684249999943,0.21086827399999963,0.012904207952519169,1.8892686468664701,ns
b4354,0.12311045350000001,5.036269665000001,4.913159211500001,0.013009005404364208,1.8857559058909938,up
b3958,0.35896706499999986,-0.3008533445000001,-0.6598204095,0.013095184566558697,1.8828883761487825,ns
b2628,0.11924562649999874,0.2967879994999993,0.17754237300000053,0.013140267502897951,1.88139579353956,ns
b2135,0.007864866499999398,0.8026306199999995,0.7947657535000001,0.013144673378073806,1.8812502008746639,ns
b1647,-0.02379001000000075,0.1511506429999993,0.17494065300000006,0.013394521919072604,1.8730727827361742,ns
b4376,0.3829972815000007,0.9826435915000014,0.5996463100000007,0.01339710691299947,1.8729889768124126,ns
b1490,0.21668542899999996,0.7642704879999993,0.5475850589999993,0.01348527970000572,1.870140041357228,ns
b4333,0.2288717285000001,0.5947722620000002,0.3659005335000001,0.013495616944242637,1.8698072571351882,ns
b4154,-0.07030148599999995,0.9309852010000004,1.0012866870000003,0.013667134712540297,1.8643225248589836,up
b0552,0.1126322174999994,-0.5943764035000005,-0.707008621,0.01368049801322296,1.8638980926409112,ns
b4518,-0.29253275199999956,1.9609843810000003,2.253517133,0.01376484526599209,1.8612286662541964,up
b1468,0.7743085639999998,1.9177076019999997,1.1433990379999999,0.01387310350720463,1.8578263734413332,up
b0330,0.06255295299999995,0.17215431899999983,0.10960136599999988,0.013911202322224826,1.8566353330315146,ns
b1974,0.276573999,1.0445911354999997,0.7680171364999997,0.013920528493847886,1.856344276391772,ns
b0800,-0.0984156954999999,0.38429084249999956,0.48270653799999946,0.013952332896908868,1.8553531702006567,ns
b1706,-0.5401129860000005,-0.8305450785000001,-0.2904320924999997,0.014005380966077063,1.8537050732584934,ns
b4313,0.9194853064999999,0.4491213854999998,-0.47036392100000013,0.014011388683932525,1.853518819183806,ns
b4382,0.2443810889999995,0.6866924354999995,0.4423113465,0.014152701852292445,1.8491606422931042,ns
b2127,-0.12107277950000037,0.6425629165000002,0.7636356960000006,0.014392986781755194,1.841849073454891,ns
b2756,0.0407319769999987,0.45754956499999944,0.41681758800000074,0.014393996115598396,1.8418186188483596,ns
b0722,-0.2078478350000008,-0.7168969585000005,-0.5090491234999996,0.014452446407012463,1.8400586324134531,ns
b4515,0.8770568679999999,1.2781621865,0.4011053185,0.014467970596373506,1.8395923825372986,ns
b1119,-0.17461093649999926,0.12933940150000062,0.3039503379999999,0.014605321965430629,1.8354888648274623,ns
b1018,-0.6940909719999993,-0.1594126379999991,0.5346783340000001,0.014629621421385193,1.8347669122021453,ns
b2379,0.8318978369999992,1.1850153209999998,0.35311748400000065,0.014668592224878419,1.8336115642960669,ns
b0237,-0.08226285800000085,0.19848611749999984,0.28074897550000066,0.014681280284818188,1.8332360700066554,ns
b0962,-0.24421670700000003,-0.10044759399999975,0.14376911300000028,0.014718438209986064,1.8321382710290925,ns
b3227,-0.1207578299999999,0.5394455065,0.6602033365,0.014769761867309788,1.8306265067562315,ns
b4053,0.06764691400000086,0.31296780500000043,0.24532089099999957,0.014783960144042289,1.830209216933346,ns
b3516,0.5879198709999995,1.6863596774999996,1.0984398065,0.015008849281171703,1.8236526035591714,up
b0019,0.5163875824999997,0.9105457549999993,0.3941581724999996,0.015034896809171142,1.8228995482991703,ns
b0674,0.1866717540000002,0.47957654149999973,0.29290478749999954,0.015189361949070456,1.8184604689165307,ns
b0406,-0.25620740650000107,-0.6472733615000008,-0.39106595499999974,0.015230605083033342,1.8172828426257142,ns
b3772,0.3915839714999998,0.8589979414999998,0.46741396999999996,0.015388156514353156,1.8128134050936968,ns
b1109,0.41272288899999987,0.1198627180000002,-0.29286017099999967,0.015471592285923803,1.8104649878258714,ns
b2684,0.42457563250000163,0.010109725000001301,-0.41446590750000034,0.015531566467791844,1.8087847404073087,ns
b1501,0.5090669529999998,4.477599216,3.968532263,0.01555900844847226,1.8080180833796378,up
b4375,-0.5481803889999997,-0.8195689149999996,-0.27138852599999996,0.015602022805897734,1.8068190916142277,ns
b4067,-0.15697827450000007,-0.7567077215,-0.5997294469999999,0.01565595685539849,1.8053203841747982,ns
b3524,0.0505387385000002,0.46283246700000014,0.41229372849999996,0.01566449373183507,1.8050836367237626,ns
b0088,-0.16031889950000083,0.006848442499999051,0.16716734199999989,0.01577536509043619,1.80202058105834,ns
b3295,-0.1565950950000001,-0.47240116000000043,-0.3158060650000003,0.015779420258774945,1.8019089569593063,ns
b3114,0.06594173,0.1738308355000002,0.10788910550000019,0.015852222895087007,1.7999098297629192,ns
b2530,-0.8233462744999986,-1.3599340719999988,-0.5365877975000002,0.01596511452049573,1.7968279618448006,ns
b2016,-0.3440583209999999,-0.10799534949999985,0.23606297150000005,0.016008464364868497,1.7956503264098906,ns
b0485,2.5088263245000006,3.5593260339999997,1.050499709499999,0.01612197038384466,1.7925818809839975,up
b4334,-0.3286138854999998,0.040890815,0.36950470049999984,0.016191583069741725,1.7907106876986048,ns
b0427,-0.19615439400000056,0.24696854399999957,0.44312293800000013,0.016316133572712613,1.7873827479703777,ns
b1795,0.6850238114999998,1.7406931514999995,1.0556693399999997,0.016336042443040984,1.7868531469053928,up
b1810,1.0296127999999998,1.7000727255,0.6704599255000003,0.01638537545845497,1.7855436026388243,ns
b1533,0.33079046799999995,0.6931774924999989,0.362387024499999,0.016404213204804733,1.78504459484246,ns
b2687,-0.14240894150000025,0.2708607179999997,0.41326965949999994,0.0164055056060779,1.7850103804229542,ns
b1836,-0.6590761350000012,0.31283133049999984,0.9719074655000011,0.016594740087999334,1.780029545257886,ns
b0860,0.04968427099999935,-0.6337059615000005,-0.6833902324999999,0.016622311045358783,1.779308595204632,ns
b4374,-0.5264370700000005,-0.3321780670000005,0.19425900299999999,0.016676502917935113,1.7778950162088103,ns
b2647,0.7079277339999999,1.2401149175000001,0.5321871835000003,0.01671133873879123,1.7769887575523908,ns
b4111,0.26547846750000037,0.6864233994999998,0.4209449319999994,0.01686534238056005,1.773004837843969,ns
b3297,0.1369081850000002,-0.13128572999999916,-0.26819391499999934,0.017036129129429117,1.7686290767465642,ns
b2083,1.0417978799999998,6.134152438499999,5.092354558499999,0.017138537742269647,1.7660262347788565,up
b0574,0.17720532349999907,0.6188584164999993,0.4416530930000002,0.017164148856201582,1.765377727701087,ns
b3207,-0.13832970050000082,-0.9885855440000025,-0.8502558435000017,0.01727909845878431,1.7624789206875193,ns
b1493,0.4228118415000006,1.7330144675000003,1.3102026259999997,0.017302266865157758,1.761896993834506,up
b2378,-1.0136307084999996,-0.47925913449999946,0.5343715740000001,0.017334894427961448,1.7610787989163472,ns
b4466,0.09450795300000031,-0.2954519329999994,-0.3899598859999997,0.01772429478490433,1.7514310355309317,ns
b1825,1.0219855544999996,1.4164226544999998,0.3944371000000002,0.017867732106811068,1.7479305675840064,ns
b4490,-0.1057602769999994,0.6426248615000003,0.7483851384999998,0.018043542125815756,1.7436782021215809,ns
b0830,0.2718132374999995,0.7472100489999995,0.4753968115,0.018164646863138477,1.7407730407894904,ns
b0285,0.26749603200000016,1.0475260685,0.7800300364999999,0.018211832978992443,1.739646341267129,ns
b2392,-0.34363286900000034,-0.08296318500000005,0.2606696840000003,0.018445263615560176,1.7341151335537397,ns
b3172,0.37301673500000104,-0.26747465299999984,-0.6404913880000009,0.018465828053050266,1.7336312127458897,ns
b3744,0.8692961004999997,1.1279351104999997,0.25863901,0.018567209287599116,1.7312533672389394,ns
b1020,0.0842800260000009,0.4716184025000007,0.3873383764999998,0.018592907050877527,1.7306527018122497,ns
b3739,0.28720437400000076,0.00802958450000005,-0.2791747895000007,0.0185943026528358,1.7306201044630791,ns
b1205,0.7642697889999996,1.5044049804999995,0.7401351914999998,0.018798775128418828,1.725870447135185,ns
b0937,-0.700881255,0.35650817800000006,1.057389433,0.018810111342927628,1.7256086337172474,up
b2780,0.2536665024999998,-0.005288380000002299,-0.2589548825000021,0.018884474808537173,1.723895088725038,ns
b1105,-0.7637353415000008,-0.48446454500000063,0.27927079650000014,0.019064532411354466,1.7197738420377724,ns
b4743,-0.9539305264999998,0.6866517654999997,1.6405822919999995,0.019109850382775385,1.7187427131642135,up
b0882,0.0552528675000001,0.4280413869999995,0.3727885194999994,0.019241121447685836,1.7157696191823966,ns
b4114,-0.30211803849999974,1.7298545445000004,2.031972583,0.0193208315846866,1.713974185121956,up
b1053,0.1180104730000002,0.6953139700000002,0.5773034969999999,0.01946832827763592,1.7106713392333497,ns
b1766,-0.12749747249999904,0.07401386650000044,0.20151133899999948,0.019492945631351757,1.710122528518097,ns
b4401,0.4881985415000001,0.9916501560000004,0.5034516145000003,0.01951760661725266,1.7095734395714195,ns
b3366,0.22258840600000016,1.8726854700000002,1.6500970640000001,0.01964993945966115,1.706638783322936,up
b2206,0.6841006919999997,1.2025137204999998,0.5184130285000002,0.019704594339282,1.7054325015760903,ns
b1258,0.7484024785000005,1.0599472420000002,0.3115447634999997,0.019806977521740366,1.703181791285148,ns
b3866,-0.3201082605000001,-0.5106461969999994,-0.19053793649999928,0.01983652511189521,1.7025344035983134,ns
b2818,-0.47436598699999966,-1.0326902674999996,-0.5583242804999999,0.01990282715634945,1.7010852285554514,ns
b3519,-0.38525614499999955,0.033605309000000354,0.4188614539999999,0.019992248473257444,1.6991383592278437,ns
b0503,-0.1576564029999996,0.21257047600000015,0.37022687899999973,0.020084582396861145,1.697137193786643,ns
b3238,0.6797247455000002,1.231677523,0.5519527774999999,0.020244134458950333,1.6937007868253007,ns
b3003,-0.5046281415000005,0.18196285299999945,0.6865909944999999,0.020251096757041148,1.6935514513316534,ns
b1040,0.5737400964999999,1.380841422999998,0.807101326499998,0.020539905780766667,1.6874015528997424,ns
b3158,0.6464543650000001,1.6472572445,1.0008028795,0.020583304082334532,1.686484909964788,up
b1958,1.2048128429999996,1.4592048624999991,0.25439201949999957,0.02081945474314219,1.6815306487517763,ns
b1664,0.37288499999999924,0.6423713224999998,0.2694863225000006,0.02097567895749958,1.6782839726817074,ns
b2994,0.6540497399999996,1.1234800284999995,0.4694302884999999,0.02108661985847369,1.6759930311881317,ns
b0259,-0.12380881299999966,-0.6295585124999996,-0.5057496994999999,0.021284557589589873,1.6719353724258472,ns
b0854,-0.0802202734999997,0.11621001550000049,0.1964302890000002,0.02129173431133897,1.6717889618041537,ns
b3496,-0.194985084,0.28587063300000043,0.4808557170000004,0.021295240024762876,1.6717174605048806,ns
b0453,0.1285072449999997,0.5997392284999998,0.4712319835000002,0.021324156611006343,1.6711281365463375,ns
b0373,-0.41933485350000055,-0.2327558930000006,0.18657896049999995,0.02136229575745294,1.6703520764928657,ns
b1019,-0.6791781334999998,-0.030629693500000346,0.6485484399999994,0.021547372255610008,1.666605685339551,ns
b0039,0.5294452404999999,0.628606583,0.0991613425000002,0.021590196562128953,1.6657434037306438,ns
b0161,-0.0512574420000002,0.3957941815000003,0.4470516235000005,0.021649196041697974,1.6645582268458223,ns
b3310,0.3475641250000008,0.1472493900000007,-0.20031473500000008,0.021789574004842063,1.6617512603069744,ns
b0551,1.3868761760000001,2.060082991,0.6732068149999997,0.021812064334401197,1.661303230037379,ns
b3415,-0.1464674230000007,-0.6431098825000008,-0.4966424595000001,0.021912842680000606,1.6593012792098594,ns
b4582,-0.4794217605000004,0.23427177599999988,0.7136935365000003,0.021942716469985253,1.658709608534486,ns
b1603,0.7132079549999997,0.25039896,-0.46280899499999967,0.02198116348494117,1.6579493236633651,ns
b3359,0.8384874840000007,0.495052867500001,-0.34343461649999973,0.022096900857853537,1.6556686328630374,ns
b3615,0.6711772954999999,1.9148895284999998,1.243712233,0.02213937312055617,1.6548346803921488,up
b0871,-0.23778285249999914,0.24084758499999998,0.4786304374999991,0.02243394193906208,1.6490944084515093,ns
b3520,0.5305189185000001,1.0684432825000005,0.5379243640000004,0.022438858584074683,1.6489992384696004,ns
b2153,-0.6877725050000008,-0.5417306750000002,0.1460418300000006,0.022481317018975936,1.648178250161715,ns
b4529,0.6315936539999991,1.2226452640000005,0.5910516100000014,0.022533265252370233,1.64717587093326,ns
b2473,0.1510043245000005,0.6072259670000002,0.4562216424999997,0.022675549667705425,1.6444421766048902,ns
b3633,-0.7295822170000004,-1.1964820335000002,-0.4668998164999998,0.02273531593040313,1.6432990064521686,ns
b0289,-0.16165401549999964,0.12409684200000015,0.2857508574999998,0.02279964193410173,1.6420719734936196,ns
b2470,-0.08941476399999976,0.39451972050000017,0.48393448449999993,0.02298492267556349,1.6385569529374948,ns
b0564,1.3242027374999994,2.4126340924999985,1.088431354999999,0.023012752841208704,1.6380314268664837,up
b0224,-0.17497646799999966,0.05242751350000045,0.22740398150000013,0.02313671327801861,1.63569833538433,ns
b1981,0.6987626310000001,0.9862283415000004,0.28746571050000025,0.023252589948239855,1.6335286669639315,ns
b2296,0.0201784110000007,0.475411843499999,0.45523343249999826,0.02333338952555813,1.6320221688221013,ns
b3151,0.37421283450000065,0.7638145600000006,0.38960172549999994,0.02346849126953825,1.6295148292073478,ns
b3829,0.46761271499999957,0.07177186999999915,-0.3958408450000004,0.02385163834065643,1.6224817844280939,ns
b1834,-0.07501527100000019,0.21538216999999935,0.29039744099999953,0.024133682634010865,1.6173764026830562,ns
b1607,-0.6301388885000003,-0.24706104500000015,0.3830778435000002,0.02416999864208721,1.6167233739917724,ns
b4187,0.4251537994999999,1.23947021,0.8143164105,0.02419242152787259,1.6163206589817087,ns
b2010,0.037100967499999804,0.583105185,0.5460042175000002,0.024226255055017906,1.6157137148200307,ns
b4238,0.40154314600000024,0.8678357860000001,0.46629263999999987,0.024360998738362644,1.6133049107161577,ns
b3670,-0.4409788194999993,-0.10867984849999865,0.3322989710000006,0.024373488599824595,1.6130823053979246,ns
b1667,-0.35037048750000105,0.1751976274999993,0.5255681150000003,0.02438511165537653,1.6128752515055547,ns
b1761,-0.22918339000000015,0.15844803500000015,0.3876314250000003,0.024434149566326037,1.6120027720472763,ns
b1469,2.054175073,3.399133825,1.3449587519999997,0.024510331375398393,1.6106508171227036,up
